gene	population	piN	piS	piN_piS	sites_used	ref_fasta	genetic_code
atp5if1b	LG	0.000686874	7.57715e-05	9.06507	327	/work/cyu/stickleback_nuclear_only.fa	1
atp5if1b	SR	0.000599771	0.00030711	1.95295	327	/work/cyu/stickleback_nuclear_only.fa	1
atp5if1b	SL	0.000892545	5.4976e-05	16.2352	327	/work/cyu/stickleback_nuclear_only.fa	1
atp5if1b	TL	0.000197209	0	NA	327	/work/cyu/stickleback_nuclear_only.fa	1
atp5if1b	WB	0.000271554	0.000360705	0.752841	327	/work/cyu/stickleback_nuclear_only.fa	1
atp5if1b	WT	0.000326848	0.000112371	2.90865	327	/work/cyu/stickleback_nuclear_only.fa	1
atp5if1b	WK	0.000516804	5.69141e-05	9.08044	327	/work/cyu/stickleback_nuclear_only.fa	1
atp5if1b	SWA	0.00042669	0.00271179	0.157346	327	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	THE	0.000219571	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	JOE	0.000101596	0.000115406	0.880338	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	BEA	0.000293674	4.92204e-05	5.9665	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	MUC	0.000123315	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	PYE	0.00161136	0.000109908	14.6609	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	AMO	0.00175425	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	SAY	0.000494069	0.000145126	3.40441	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	GOS	0.0014379	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	ROB	0.000949604	8.73484e-05	10.8715	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	FG	0.00138444	0.000147652	9.3764	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	BOOT	0.000935894	0.000185445	5.04675	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	ECHO	0.00141884	9.30056e-05	15.2554	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	FRED	8.05703e-05	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	LAW	0.00179032	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	PACH	0.00108092	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	RS	0.00111145	0.000363749	3.05553	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	SC	0.000843236	0.000128222	6.57637	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	LB	0.0010656	5.61794e-05	18.9677	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	CH	0.000866318	8.94955e-05	9.68003	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	LG	0.000806993	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	SR	0.000174154	8.64438e-05	2.01465	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	SL	0.00184419	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	TL	7.75752e-05	6.10579e-05	1.27052	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	WB	0.000135813	7.72851e-05	1.7573	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	WT	0.00126276	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	WK	0.00150481	0	NA	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5l	SWA	0.000238109	5.48432e-05	4.34162	306	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	THE	0.000219472	0.000197359	1.11205	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	JOE	0.000298405	0.00141988	0.210162	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	BEA	0.00013743	0.000122947	1.1178	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	MUC	0.000276787	6.529e-05	4.23936	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	PYE	0.000409681	0.00131961	0.310456	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	AMO	0.00112228	0.00117656	0.953864	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	SAY	0.000476425	0.00164883	0.288946	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	GOS	0.000172596	0.00127302	0.13558	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	ROB	0.000233776	0.000575402	0.406283	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	FG	0.000132762	0.000333898	0.397614	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	BOOT	0.000302184	0.000933974	0.323546	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	ECHO	0.00042025	0.00105911	0.396796	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	FRED	0.000347513	0.00159732	0.21756	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	LAW	0.000370989	0.0013914	0.26663	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	PACH	0.000256055	0.000256038	1.00007	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	RS	0.00102003	0.00126755	0.804723	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	SC	0.000285915	0.00134411	0.212717	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	LB	0.00137665	0.000159722	8.61906	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	CH	7.29461e-05	0.000499402	0.146067	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	LG	0.000584097	0.000473519	1.23352	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	SR	0.00012217	0.000637171	0.191738	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	SL	0.000179921	8.08842e-05	2.22442	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	TL	0.000151047	0.000329429	0.458513	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	WB	0.000215911	0.000199444	1.08256	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	WT	0.000170428	0.00123432	0.138075	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	WK	0.000323488	0.000497063	0.650799	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mc1	SWA	7.77504e-05	0.000940654	0.0826558	408	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	THE	0.000990369	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	JOE	0.000363326	0.000253557	1.43291	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	BEA	0.000500081	6.66001e-05	7.50872	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	MUC	0.000197049	0.000145105	1.35797	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	PYE	0.00138411	0.000111674	12.3942	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	AMO	0.00176815	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	SAY	0.00112839	7.83188e-05	14.4077	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	GOS	0.000692078	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	ROB	0.00207269	9.53649e-05	21.7343	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	FG	0.000253797	0.000123086	2.06196	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	BOOT	0.000188591	8.0459e-05	2.34394	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	ECHO	0.000238299	7.40237e-05	3.21922	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	FRED	0	0.00135465	0	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	LAW	0.000519505	6.85414e-05	7.57943	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	PACH	0.000174702	8.90925e-05	1.9609	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	RS	0.00129867	0.000229236	5.66522	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	SC	0.00055164	2.58341e-05	21.3531	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	LB	0.00018614	9.19344e-05	2.02471	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	CH	0.0013935	5.14883e-05	27.0644	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	LG	0.000214644	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	SR	0.000235641	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	SL	6.04536e-05	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	TL	9.01327e-05	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	WB	6.57479e-05	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	WT	0.000314951	5.66584e-05	5.55876	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	WK	0.00142777	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5mf	SWA	0.000308476	0	NA	273	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	THE	0.000287836	4.4756e-05	6.43124	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	JOE	0.000337235	0.000132603	2.54319	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	BEA	0.00130432	0.000334272	3.90198	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	MUC	8.43113e-05	4.49057e-05	1.87752	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	PYE	0.00186155	8.64892e-05	21.5235	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	AMO	0.000329916	2.20371e-05	14.971	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	SAY	0.000679591	0.000109358	6.21438	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	GOS	0.000282205	8.8605e-05	3.18498	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	ROB	0.000273447	0.000735971	0.371546	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	FG	0.000226178	7.93658e-05	2.84981	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	BOOT	0.000289298	3.4105e-05	8.48257	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	ECHO	0.000117059	9.07159e-05	1.29039	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	FRED	0.000334577	0.000149771	2.23393	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	LAW	0.00181361	0.000145568	12.4588	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	PACH	5.15474e-05	0.000107924	0.477627	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	RS	0.000977065	0.000238641	4.09429	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	SC	0.000349434	0.000102302	3.41572	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	LB	0.000316303	0.00012859	2.45977	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	CH	0.000444402	6.54423e-05	6.79073	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	LG	0.000414171	2.07457e-05	19.9641	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	SR	0.000116472	9.70971e-05	1.19954	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	SL	0.000218207	9.39869e-05	2.32168	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	TL	0.000204019	0	NA	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	WB	0.000276575	0.000105484	2.62195	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	WT	0.000773117	9.70165e-05	7.96892	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	WK	0.000210641	0.000116161	1.81335	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pb	SWA	0.000944419	6.74864e-05	13.9942	750	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	THE	0.00127498	0	NA	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	JOE	0.00213512	5.74911e-05	37.1382	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	BEA	0.000989348	8.17098e-05	12.1081	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	MUC	4.56782e-05	3.78608e-05	1.20648	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	PYE	0.00102903	0.000119752	8.59295	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	AMO	0.00199646	0.000116675	17.1113	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	SAY	0.0016379	0.000280079	5.84802	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	GOS	0.00111276	5.09326e-05	21.8477	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	ROB	0.00260509	0.000147508	17.6606	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	FG	0.000130376	0	NA	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	BOOT	0.000522174	0.000301004	1.73477	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	ECHO	0.000944007	0	NA	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	FRED	0.00116241	0.000133625	8.69909	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	LAW	0.00231302	0.000154011	15.0185	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	PACH	8.54541e-05	5.46185e-05	1.56457	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	RS	0.00154986	0.00032949	4.7038	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	SC	0.00359615	0.000121787	29.5283	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	LB	0.000731031	8.64241e-05	8.45866	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	CH	0.00260829	5.61272e-05	46.471	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	LG	0.000512607	7.81647e-05	6.55804	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	SR	0.0013397	0.000111403	12.0258	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	SL	0.000535578	3.67955e-05	14.5556	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	TL	0.00219835	0	NA	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	WB	0.000276477	9.6267e-05	2.87199	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	WT	0.00020811	2.83057e-05	7.35222	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	WK	9.1298e-05	0.000168529	0.541735	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pd	SWA	0.00182527	6.58215e-05	27.7305	480	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	THE	0.000629691	0.00157074	0.400888	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	JOE	0.000259536	0.00160956	0.161246	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	BEA	0.00018639	0.00017524	1.06362	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	MUC	0.000239875	9.24837e-05	2.5937	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	PYE	0.000107618	0.00059921	0.179599	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	AMO	0.000145017	0.00153082	0.0947315	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	SAY	0.000400398	0.00152611	0.262365	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	GOS	0.000622533	0.00181502	0.34299	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	ROB	7.97979e-05	0.00056122	0.142187	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	FG	0.000231751	0.00118982	0.194778	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	BOOT	6.83308e-05	0.00159641	0.0428027	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	ECHO	0.000177061	0.00166688	0.106223	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	FRED	0.000238693	0.000269203	0.886668	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	LAW	7.06079e-05	0.000567816	0.12435	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	PACH	0.000295116	0.000223392	1.32107	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	RS	0.000870284	0.00152842	0.5694	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	SC	0.000166357	0.00141397	0.117652	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	LB	0.000198169	0.000661649	0.299508	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	CH	0.000230495	0.000687512	0.335259	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	LG	4.74573e-05	0.00140271	0.0338326	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	SR	0.000289778	0.000589101	0.4919	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	SL	0.000146955	0.000429703	0.341992	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	TL	0.000151949	0.00160604	0.094611	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	WB	5.26816e-05	0.00105216	0.0500701	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	WT	4.68394e-05	0.00110269	0.0424774	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	WK	0.000442404	0.000707186	0.625583	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5pf	SWA	0.000147512	0	NA	318	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	THE	0.000137547	0.000113866	1.20798	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	JOE	0.000441547	0.00102849	0.429318	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	BEA	0.00239556	0.00142158	1.68513	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	MUC	0.000365179	0.000248107	1.47186	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	PYE	0.000400183	0.000754636	0.5303	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	AMO	0.000802579	0	NA	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	SAY	0.000479916	0.000968901	0.49532	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	GOS	0.000815263	0.00121964	0.668448	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	ROB	0.00112728	0.000656411	1.71734	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	FG	0.000100316	0.000179213	0.559759	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	BOOT	0.000478423	0.000846333	0.56529	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	ECHO	0.000552827	0.000343581	1.60901	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	FRED	0.000383425	0.000570986	0.671514	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	LAW	0.000463147	0.000968547	0.478187	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	PACH	9.10966e-05	0.000385835	0.236103	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	RS	0.000758967	0.00109238	0.694785	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	SC	0.000877608	0.00068234	1.28617	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	LB	0.00103876	0.000212561	4.88687	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	CH	0.000175366	0.000817819	0.214432	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	LG	0.000248635	0.000681381	0.364898	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	SR	0.000129116	9.09039e-05	1.42036	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	SL	0.00049007	0.000659682	0.742888	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	TL	5.79478e-05	0.000118437	0.48927	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	WB	0.000289915	0.000288668	1.00432	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	WT	0.00150062	0.001022	1.46832	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	WK	0.00151515	0.00086308	1.75552	636	/work/cyu/stickleback_nuclear_only.fa	1
atp5po	SWA	0.0012485	0.00154459	0.808306	636	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	THE	0.0014615	4.57413e-05	31.9514	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	JOE	0.000556349	0.000157828	3.52503	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	BEA	0.00116652	0.000441228	2.6438	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	MUC	0.000181827	0.000155014	1.17297	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	PYE	0.00192501	0.000568425	3.38658	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	AMO	0.000983839	0.000355087	2.7707	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	SAY	0.00183247	0.000608097	3.01345	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	GOS	0.00027576	7.2615e-05	3.79756	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	ROB	0.00158344	0.000498644	3.17549	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	FG	0.000770223	0.000408654	1.88478	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	BOOT	0.000522781	0.000286459	1.82497	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	ECHO	0.000423882	3.81772e-05	11.103	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	FRED	0.00081948	0.000136304	6.01217	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	LAW	0.00081133	0.000361279	2.24571	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	PACH	0.000128491	0.000251489	0.51092	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	RS	0.00257467	0.000614136	4.19235	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	SC	0.00164013	0.000579644	2.82955	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	LB	0.00130263	0.000566114	2.301	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	CH	0.00160801	0.000193032	8.33031	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	LG	0.00215296	0.000482995	4.45752	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	SR	0.00043586	7.23071e-05	6.0279	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	SL	0.00167682	0.000332929	5.03656	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	TL	0.000417306	0.000127453	3.27421	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	WB	0.00107162	0.000196267	5.46001	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	WT	0.00148594	0.000396171	3.75076	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	WK	0.000702938	0.000325704	2.15821	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf1	SWA	0.000221011	6.17806e-05	3.57735	897	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	THE	0.00182339	0.000425451	4.28577	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	JOE	0.000381084	0.000170872	2.23023	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	BEA	0.00144241	0.000132596	10.8782	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	MUC	0.000572328	7.12826e-05	8.02901	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	PYE	0.00164665	0.000502717	3.27549	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	AMO	0.00243833	0.000788233	3.09341	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	SAY	0.00193084	0.000879729	2.19481	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	GOS	0.000873689	0.00071767	1.2174	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	ROB	0.00241863	0.000643689	3.75745	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	FG	0.00148967	3.88469e-05	38.3472	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	BOOT	0.000401415	0.000319811	1.25516	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	ECHO	0.000657031	0.000663443	0.990335	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	FRED	0.000997588	0.000412994	2.4155	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	LAW	0.00114884	0.000528106	2.1754	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	PACH	0.00175475	0.00113191	1.55025	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	RS	0.00299222	0.000948968	3.15313	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	SC	0.00238855	0.000795835	3.00131	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	LB	0.00201455	0.000392453	5.13322	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	CH	0.00218273	0.000421166	5.18258	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	LG	0.00279206	0.000154746	18.0428	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	SR	0.000235475	4.30016e-05	5.47597	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	SL	0.00118277	0.000719777	1.64324	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	TL	0.00081135	0.000102336	7.92831	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	WB	0.00246524	0.000905784	2.72167	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	WT	0.00160437	0.00108277	1.48172	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	WK	0.00154812	7.13596e-05	21.6947	825	/work/cyu/stickleback_nuclear_only.fa	1
atpaf2	SWA	0.00022231	0.000430675	0.516189	825	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	THE	0.00281522	0.000733761	3.8367	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	JOE	0.00126398	6.59571e-05	19.1637	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	BEA	0.000692273	0.000209273	3.308	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	MUC	0.000159638	0	NA	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	PYE	0.00364872	0.000471703	7.7352	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	AMO	0.00240628	0.000915105	2.62951	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	SAY	0.00193004	0.000309039	6.24531	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	GOS	0.000944903	4.06394e-05	23.2509	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	ROB	0.00257765	0.000676422	3.81071	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	FG	0.0010137	7.84155e-05	12.9273	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	BOOT	0.00134424	0.000155474	8.64611	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	ECHO	0.00121887	0.000162265	7.51162	609	/work/cyu/stickleback_nuclear_only.fa	1
aurkaip1	FRED	0.000967586	7.76776e-05	12.4564	609	/work/cyu/stickleback_nuclear_only.fa	1
